total_harga_pembelian,sumber,browser,gender,umur,selisih_waktu,day_regis,month_regis,year_regis,hour_regis,day_buy,month_buy,year_buy,hour_buy,sama,sama_ip,fraud
39,2,2,0,19,-599.7166666666667,22,3,2015,18,16,4,2015,18,1,1,0
26,2,4,0,22,-1171.8666666666666,9,8,2015,14,27,9,2015,10,1,1,0
45,1,2,0,28,-1671.75,1,4,2015,20,10,6,2015,11,1,1,0
16,1,0,1,50,-307.1,21,3,2015,6,3,4,2015,1,1,1,0
22,1,2,1,25,0.0,8,1,2015,23,8,1,2015,23,1,1,1
30,2,1,0,18,-2118.5333333333333,4,5,2015,14,31,7,2015,20,1,1,0
34,0,3,1,29,-686.9666666666667,13,5,2015,8,10,6,2015,23,1,1,0
54,2,4,0,42,-203.76666666666668,7,3,2015,12,16,3,2015,0,1,1,0
20,1,0,0,35,0.0,11,1,2015,1,11,1,2015,1,1,1,1
28,2,0,1,26,-2424.0,19,5,2015,19,28,8,2015,19,1,1,0
55,2,3,1,33,-603.05,12,2,2015,6,9,3,2015,9,1,1,0
79,0,4,1,21,-568.8666666666667,2,5,2015,23,26,5,2015,16,1,1,0
17,2,0,1,27,-1068.1,12,3,2015,14,26,4,2015,3,1,1,0
45,2,4,1,34,-1276.4666666666667,3,1,2015,7,25,2,2015,12,1,1,0
29,1,4,1,22,-658.2,30,5,2015,23,27,6,2015,10,1,1,0
24,1,1,0,39,-2574.833333333333,31,1,2015,10,18,5,2015,17,1,1,0
50,2,1,1,21,-1658.7833333333333,10,4,2015,14,18,6,2015,17,1,1,0
41,2,2,0,28,0.0,9,1,2015,14,9,1,2015,14,1,1,1
39,2,1,0,30,-532.8833333333333,14,1,2015,7,5,2,2015,11,1,1,0
65,2,0,0,32,-1990.3333333333333,14,7,2015,18,5,10,2015,16,1,1,0
55,2,0,1,33,-93.18333333333334,8,4,2015,6,12,4,2015,3,1,1,0
39,2,2,1,32,-418.1333333333333,10,3,2015,16,28,3,2015,2,1,1,0
26,2,1,1,30,-142.31666666666666,8,4,2015,11,14,4,2015,10,1,1,0
26,1,0,1,25,-776.25,26,5,2015,11,27,6,2015,20,1,1,0
33,1,0,1,36,-489.26666666666665,10,2,2015,3,2,3,2015,12,1,1,0
24,0,1,0,30,-460.76666666666665,7,6,2015,13,26,6,2015,18,1,1,0
35,1,2,0,30,-448.25,30,1,2015,14,18,2,2015,6,1,1,0
69,2,0,0,35,-160.78333333333333,4,6,2015,9,11,6,2015,2,1,1,0
84,2,3,0,35,-2612.3,29,4,2015,0,15,8,2015,21,1,1,0
26,1,0,1,34,-2480.2,18,5,2015,0,29,8,2015,8,1,1,0
21,0,2,1,40,-595.55,2,6,2015,13,27,6,2015,8,1,1,0
50,2,1,1,24,-56.083333333333336,26,4,2015,19,29,4,2015,3,1,1,0
23,2,0,0,36,-2090.6,19,6,2015,3,14,9,2015,6,1,1,0
42,2,0,0,28,-1181.2,10,6,2015,15,29,7,2015,20,1,1,0
54,2,1,1,29,-2438.95,23,7,2015,3,1,11,2015,18,1,1,0
52,2,0,0,32,-830.7166666666667,2,1,2015,10,6,2,2015,1,1,1,0
21,1,0,0,24,-2660.9666666666667,4,3,2015,11,23,6,2015,8,1,1,0
72,1,2,1,40,-2440.766666666667,10,4,2015,2,20,7,2015,19,1,1,0
21,1,0,1,27,-552.8333333333334,5,5,2015,8,28,5,2015,9,1,1,0
35,0,2,1,26,-1051.0333333333333,28,5,2015,23,11,7,2015,18,1,1,0
45,0,2,1,48,-2100.55,20,5,2015,14,16,8,2015,3,1,1,0
68,2,0,0,34,-634.5333333333333,24,5,2015,6,19,6,2015,16,1,1,0
53,0,1,1,38,-879.3,8,4,2015,3,14,5,2015,18,1,1,0
47,2,4,1,42,-464.6333333333333,14,4,2015,21,4,5,2015,6,1,1,0
60,0,0,0,38,-2082.2166666666667,5,4,2015,2,30,6,2015,20,1,1,0
51,0,4,0,23,-1041.6166666666666,9,1,2015,2,21,2,2015,11,1,1,0
29,1,0,0,55,-215.56666666666663,11,2,2015,20,20,2,2015,20,1,1,0
26,0,0,0,34,-2485.4333333333334,4,8,2015,13,16,11,2015,2,1,1,0
57,0,4,1,24,-2217.05,29,7,2015,14,29,10,2015,23,1,1,0
31,1,2,1,33,-416.01666666666665,6,1,2015,2,23,1,2015,10,1,1,0
34,1,0,1,30,-1745.3166666666666,20,1,2015,21,3,4,2015,14,1,1,0
9,0,3,1,48,-1116.05,17,2,2015,20,5,4,2015,8,1,1,0
21,0,2,1,20,-2603.25,1,7,2015,20,18,10,2015,7,1,1,0
104,2,2,1,30,-2214.733333333333,14,5,2015,0,14,8,2015,7,1,1,0
37,0,0,1,31,-897.2166666666667,7,5,2015,3,13,6,2015,12,1,1,0
61,2,4,1,23,0.0,11,1,2015,14,11,1,2015,14,1,1,1
33,2,0,1,22,-2226.9333333333334,4,4,2015,2,5,7,2015,21,1,1,0
47,2,1,1,29,-376.8333333333333,18,1,2015,2,2,2,2015,19,1,1,0
25,2,0,0,48,-2383.6833333333334,8,7,2015,5,15,10,2015,12,1,1,1
32,0,0,1,19,-335.26666666666665,4,4,2015,7,18,4,2015,6,1,1,0
14,2,0,0,43,-2193.0333333333333,25,4,2015,22,26,7,2015,7,1,1,0
57,0,2,0,39,-989.9666666666668,5,8,2015,18,16,9,2015,0,1,1,0
39,2,1,1,36,-944.3,24,1,2015,23,5,3,2015,8,1,1,0
66,1,4,1,31,-748.15,8,8,2015,16,8,9,2015,20,1,1,0
41,2,0,1,22,-1077.65,13,5,2015,9,27,6,2015,7,1,1,0
14,2,2,0,33,-271.6166666666667,12,1,2015,6,23,1,2015,14,1,1,0
49,2,0,0,25,-1181.2333333333331,22,2,2015,16,12,4,2015,21,1,1,0
48,0,2,0,29,-1028.4,19,1,2015,5,3,3,2015,2,1,1,0
61,2,0,1,30,-1407.9333333333334,27,1,2015,12,27,3,2015,4,1,1,0
33,2,0,0,26,-137.13333333333333,27,5,2015,22,2,6,2015,15,1,1,0
25,0,4,1,42,-446.8833333333333,31,3,2015,23,19,4,2015,14,1,1,0
42,0,4,1,29,0.0,7,1,2015,18,7,1,2015,18,1,1,1
54,0,4,1,27,-1638.95,12,7,2015,6,18,9,2015,13,1,1,0
14,0,0,0,35,-2176.1,5,4,2015,8,5,7,2015,0,1,1,0
45,1,0,0,27,0.0,9,1,2015,12,9,1,2015,12,1,1,1
51,0,0,1,41,-1571.95,16,2,2015,16,23,4,2015,4,1,1,0
44,0,0,1,44,-116.46666666666668,13,6,2015,4,18,6,2015,0,1,1,0
17,2,1,1,19,0.0,4,1,2015,17,4,1,2015,17,1,1,1
28,0,2,0,36,0.0,3,1,2015,19,3,1,2015,19,1,1,1
31,1,0,1,21,-816.5166666666667,30,5,2015,18,3,7,2015,19,1,1,0
12,0,0,0,38,-2670.516666666667,5,8,2015,1,24,11,2015,8,1,1,0
59,2,0,1,25,-2752.1,23,4,2015,22,16,8,2015,14,1,1,0
21,0,0,0,42,-869.0333333333333,22,6,2015,17,28,7,2015,22,1,1,0
106,1,0,0,27,-1893.6166666666663,1,7,2015,0,17,9,2015,21,1,1,0
23,1,2,1,37,0.0,2,1,2015,0,2,1,2015,0,1,1,1
57,2,0,0,29,-866.5666666666667,5,1,2015,18,10,2,2015,20,1,1,0
48,2,4,1,26,-491.1666666666667,6,5,2015,10,26,5,2015,21,1,1,1
11,1,4,1,43,-1375.6166666666666,27,4,2015,15,23,6,2015,22,1,1,0
15,1,2,1,38,-176.4,3,5,2015,14,10,5,2015,23,1,1,0
40,1,2,1,34,-71.88333333333334,26,5,2015,4,29,5,2015,4,1,1,0
42,1,0,0,19,-205.01666666666668,1,5,2015,2,9,5,2015,15,1,1,0
25,1,0,0,23,-828.9833333333333,2,1,2015,11,6,2,2015,0,1,1,0
48,1,2,0,34,-1191.9166666666667,9,2,2015,20,31,3,2015,12,1,1,0
80,0,0,1,28,-1012.5333333333332,20,2,2015,1,3,4,2015,5,1,1,0
81,0,0,1,20,-2662.9666666666667,3,1,2015,11,24,4,2015,10,1,1,0
41,0,2,1,19,-2700.2166666666667,12,7,2015,0,1,11,2015,12,1,1,0
51,1,0,1,31,-1079.9333333333334,1,3,2015,9,15,4,2015,9,1,1,0
50,0,2,0,31,-1893.3,6,1,2015,0,25,3,2015,21,1,1,0
30,0,2,0,39,-2186.45,11,6,2015,21,10,9,2015,23,1,1,0
48,1,0,0,43,0.0,5,1,2015,16,5,1,2015,16,1,1,1
12,0,0,1,37,-440.1,17,1,2015,22,5,2,2015,6,1,1,0
36,0,0,1,27,-689.1666666666666,15,6,2015,15,14,7,2015,8,1,1,0
9,2,0,1,37,-2327.95,5,1,2015,14,12,4,2015,14,1,1,0
44,2,2,0,39,-155.18333333333334,6,7,2015,14,13,7,2015,1,1,1,0
38,0,2,1,25,0.0,6,1,2015,4,6,1,2015,4,1,1,1
21,1,0,1,30,0.0,1,1,2015,16,1,1,2015,16,1,1,1
18,2,2,1,36,-1510.6,3,8,2015,9,5,10,2015,7,1,1,0
81,2,0,0,33,-1672.9,28,3,2015,4,5,6,2015,20,1,1,0
51,2,3,0,35,-2510.233333333333,28,3,2015,15,11,7,2015,5,1,1,0
22,0,0,1,41,-1273.8,16,3,2015,15,8,5,2015,17,1,1,0
31,0,4,0,19,-994.2666666666668,9,6,2015,7,20,7,2015,17,1,1,0
38,2,0,1,35,-97.73333333333332,28,3,2015,12,1,4,2015,14,1,1,0
22,2,1,0,32,-1505.7,31,5,2015,16,2,8,2015,9,1,1,0
28,2,1,1,29,-1449.1833333333334,19,7,2015,6,17,9,2015,15,1,1,0
16,2,0,1,51,-1424.2333333333331,14,1,2015,20,15,3,2015,4,1,1,0
18,0,0,1,19,-353.85,3,5,2015,23,18,5,2015,17,1,1,0
36,0,0,0,38,-2145.0666666666666,26,4,2015,8,24,7,2015,17,1,1,0
73,2,2,1,48,-789.25,26,4,2015,18,29,5,2015,15,1,1,0
31,2,0,0,43,-2673.6833333333334,25,7,2015,3,13,11,2015,13,1,1,0
30,0,2,1,41,-2567.3166666666666,3,8,2015,10,18,11,2015,9,1,1,0
17,2,0,0,31,-2701.1,11,5,2015,2,31,8,2015,15,1,1,0
34,2,0,1,41,-390.2,27,4,2015,9,13,5,2015,16,1,1,0
38,0,0,1,27,0.0,3,1,2015,12,3,1,2015,12,1,1,1
37,2,0,1,51,-377.78333333333336,28,6,2015,0,13,7,2015,18,1,1,0
38,2,0,1,31,-1866.7666666666669,14,1,2015,22,2,4,2015,17,1,1,0
62,0,0,0,52,-2297.383333333333,20,1,2015,19,26,4,2015,12,1,1,0
20,2,4,0,37,-159.18333333333334,20,7,2015,15,27,7,2015,6,1,1,0
18,0,0,1,28,-2842.2,5,8,2015,7,1,12,2015,17,1,1,0
11,0,2,0,36,-2080.0666666666666,5,8,2015,16,31,10,2015,8,1,1,1
38,0,0,0,40,-1790.0,30,5,2015,3,12,8,2015,17,1,1,0
9,0,1,1,47,-1946.7,19,2,2015,16,11,5,2015,19,1,1,1
34,2,2,1,29,-1452.5666666666666,15,3,2015,13,15,5,2015,2,1,1,0
42,0,1,0,23,-1689.2666666666669,17,4,2015,22,27,6,2015,8,1,1,1
33,0,1,1,35,-1525.75,2,8,2015,6,4,10,2015,20,1,1,0
44,1,0,1,41,-284.01666666666665,29,1,2015,12,10,2,2015,8,1,1,0
54,2,2,1,26,-2200.016666666667,11,5,2015,16,11,8,2015,8,1,1,0
16,0,4,1,51,-1788.8666666666666,16,4,2015,21,30,6,2015,10,1,1,0
52,0,2,1,46,-2788.2166666666667,26,2,2015,0,22,6,2015,5,1,1,0
43,1,1,0,36,-1375.7,17,2,2015,3,15,4,2015,11,1,1,1
20,2,4,0,20,-1815.95,2,8,2015,22,17,10,2015,14,1,1,0
12,1,0,1,52,-654.5333333333333,21,1,2015,15,17,2,2015,21,1,1,0
40,2,4,1,23,-2315.55,20,7,2015,16,25,10,2015,3,1,1,0
11,1,2,1,35,-1792.25,14,2,2015,6,29,4,2015,22,1,1,0
39,1,0,1,49,-710.0166666666667,6,8,2015,10,5,9,2015,0,1,1,0
10,2,2,1,21,-1212.5666666666666,4,3,2015,10,23,4,2015,23,1,1,0
26,2,2,1,35,-2788.2833333333333,16,6,2015,23,11,10,2015,4,1,1,0
46,0,0,1,35,-1604.7,2,5,2015,20,8,7,2015,17,1,1,0
31,1,0,1,22,-489.35,13,8,2015,6,2,9,2015,15,1,1,0
21,2,2,1,26,-1861.6,1,6,2015,0,17,8,2015,13,1,1,0
48,1,0,0,27,-1520.1,21,3,2015,11,23,5,2015,19,1,1,0
17,0,1,1,51,-397.76666666666665,1,1,2015,0,17,1,2015,14,1,1,0
40,2,2,1,31,-693.1166666666667,9,4,2015,23,8,5,2015,20,1,1,0
19,2,0,0,37,-224.5,11,8,2015,7,20,8,2015,16,1,1,0
99,1,4,0,42,-94.73333333333332,12,1,2015,15,16,1,2015,14,1,1,0
57,0,2,1,42,-2016.1166666666663,17,1,2015,5,11,4,2015,5,1,1,0
17,0,4,1,35,-1216.2,9,3,2015,1,28,4,2015,17,1,1,0
17,1,0,0,24,-2602.2166666666667,2,1,2015,5,20,4,2015,15,1,1,0
44,1,1,1,31,-1079.3166666666666,27,5,2015,15,11,7,2015,14,1,1,0
25,0,2,1,36,-1618.6166666666666,17,8,2015,21,24,10,2015,8,1,1,0
13,2,0,0,22,-1234.35,6,4,2015,4,27,5,2015,14,1,1,0
51,2,0,0,35,-1298.7,22,7,2015,20,14,9,2015,23,1,1,0
9,0,0,0,42,-1338.3333333333333,3,8,2015,18,28,9,2015,12,1,1,0
60,2,2,1,29,-2569.0333333333333,10,3,2015,3,25,6,2015,4,1,1,0
72,2,1,1,23,-933.4166666666666,9,2,2015,1,19,3,2015,23,1,1,0
46,0,2,1,31,-579.6833333333333,25,1,2015,4,18,2,2015,8,1,1,0
22,0,4,1,34,-1769.8666666666666,11,5,2015,5,23,7,2015,23,1,1,0
22,2,4,0,30,-167.06666666666666,12,1,2015,21,19,1,2015,20,1,1,0
37,2,3,1,41,-1306.2166666666667,26,7,2015,13,18,9,2015,23,1,1,0
50,0,1,1,36,-794.3166666666667,20,7,2015,23,23,8,2015,2,1,1,0
55,1,2,1,28,-2493.233333333333,7,8,2015,9,19,11,2015,6,1,1,0
18,0,4,1,38,-1537.7666666666669,23,1,2015,19,28,3,2015,21,1,1,0
29,2,1,0,31,-122.78333333333332,17,2,2015,8,22,2,2015,11,1,1,0
42,2,2,1,48,-595.8166666666667,27,7,2015,6,21,8,2015,2,1,1,0
28,2,0,1,32,-973.55,18,7,2015,20,28,8,2015,10,1,1,0
91,2,2,0,36,0.0,4,1,2015,8,4,1,2015,8,1,1,1
35,1,2,1,31,0.0,12,1,2015,20,12,1,2015,20,1,1,1
16,2,2,0,35,-786.9333333333333,2,5,2015,12,4,6,2015,7,1,1,0
37,0,0,1,20,-2728.65,9,1,2015,1,2,5,2015,18,1,1,0
23,0,4,0,36,-141.15,2,6,2015,12,8,6,2015,9,1,1,0
62,2,0,1,19,-1906.25,11,8,2015,17,30,10,2015,3,1,1,0
40,0,1,0,24,-1800.1666666666667,20,5,2015,8,3,8,2015,8,1,1,0
29,1,0,1,50,-2398.3166666666666,23,3,2015,7,1,7,2015,5,1,1,0
23,2,4,1,61,-1883.2833333333333,4,5,2015,3,21,7,2015,14,1,1,0
27,0,2,0,24,-343.2333333333333,22,4,2015,0,6,5,2015,8,1,1,0
20,2,4,1,33,-197.08333333333331,26,3,2015,21,4,4,2015,2,1,1,0
31,0,2,1,35,-253.28333333333333,30,4,2015,11,11,5,2015,0,1,1,0
29,2,2,1,38,-2484.4166666666665,7,8,2015,8,18,11,2015,21,1,1,0
53,1,2,1,21,-1140.1166666666666,19,3,2015,22,6,5,2015,10,1,1,0
40,0,2,1,40,-2400.483333333333,18,7,2015,8,26,10,2015,8,1,1,0
63,1,2,0,28,-176.36666666666667,27,2,2015,6,6,3,2015,14,1,1,0
61,0,0,0,36,-2370.5333333333333,29,7,2015,1,4,11,2015,20,1,1,0
30,1,0,1,32,-1265.8333333333333,1,7,2015,14,23,8,2015,8,1,1,1
67,1,0,0,34,-253.86666666666667,13,7,2015,20,24,7,2015,10,1,1,0
41,2,0,0,22,-250.05,8,4,2015,8,18,4,2015,18,1,1,0
56,2,0,1,42,-187.8,14,7,2015,12,22,7,2015,8,1,1,0
34,2,0,1,21,-204.41666666666663,27,6,2015,12,6,7,2015,1,1,1,0
33,2,0,0,47,-2150.116666666667,30,7,2015,23,28,10,2015,13,1,1,0
29,0,0,1,25,-2762.116666666667,20,2,2015,17,15,6,2015,19,1,1,0
53,0,2,1,29,-518.5166666666667,23,3,2015,15,14,4,2015,5,1,1,0
48,2,0,1,29,-1338.7,10,7,2015,19,4,9,2015,13,1,1,0
33,0,0,0,48,-1409.8166666666666,12,1,2015,16,12,3,2015,10,1,1,0
51,0,3,1,30,-2186.6833333333334,11,2,2015,2,13,5,2015,4,1,1,0
28,0,1,1,39,-1007.2,26,2,2015,22,9,4,2015,21,1,1,0
35,0,0,1,21,-2221.9,28,1,2015,5,30,4,2015,19,1,1,0
34,2,3,1,27,-2212.0666666666666,18,5,2015,10,18,8,2015,14,1,1,0
57,2,0,1,34,-902.3333333333334,20,4,2015,1,27,5,2015,15,1,1,0
20,2,2,1,33,-719.3833333333333,28,3,2015,14,27,4,2015,14,1,1,0
39,0,2,1,41,-931.3833333333332,7,2,2015,23,18,3,2015,18,1,1,0
35,0,0,0,45,-115.81666666666666,29,4,2015,2,3,5,2015,22,1,1,0
51,2,0,0,36,-2725.2833333333333,2,8,2015,22,24,11,2015,11,1,1,0
90,2,4,0,21,-918.0333333333332,14,8,2015,20,22,9,2015,2,1,1,0
31,2,2,0,26,-2281.9333333333334,3,6,2015,5,6,9,2015,7,1,1,0
35,0,0,1,40,-1998.0333333333333,1,6,2015,15,23,8,2015,21,1,1,1
69,2,0,1,30,-1296.9166666666667,16,6,2015,4,9,8,2015,5,1,1,0
17,0,2,1,29,-670.8333333333334,28,3,2015,22,25,4,2015,21,1,1,0
35,1,1,1,48,-2717.2166666666667,5,4,2015,3,27,7,2015,8,1,1,0
27,0,1,1,39,-1478.75,20,7,2015,13,20,9,2015,3,1,1,0
9,2,1,1,41,-1331.4166666666667,30,7,2015,5,23,9,2015,16,1,1,0
15,0,1,0,35,-1435.5333333333333,8,8,2015,6,7,10,2015,1,1,1,0
36,1,0,1,42,-2112.483333333333,20,2,2015,13,19,5,2015,14,1,1,0
86,2,1,1,29,-308.1333333333333,1,3,2015,16,14,3,2015,12,1,1,0
34,2,0,0,31,-514.25,11,4,2015,3,2,5,2015,13,1,1,1
92,0,0,1,22,-1965.0166666666669,6,2,2015,1,28,4,2015,22,1,1,0
14,0,0,1,46,-1246.4166666666667,11,8,2015,22,2,10,2015,20,1,1,0
45,2,0,1,24,-1488.4,13,6,2015,21,14,8,2015,22,1,1,0
36,2,1,1,37,-0.0166666666666666,5,1,2015,8,5,1,2015,8,1,1,1
36,1,0,0,33,-1794.6666666666667,14,8,2015,10,28,10,2015,5,1,1,0
35,1,0,1,38,-1210.1666666666667,26,5,2015,0,15,7,2015,10,1,1,0
24,2,1,1,28,-2720.65,30,1,2015,23,24,5,2015,8,1,1,0
67,1,4,0,19,-1411.2166666666667,11,3,2015,1,8,5,2015,20,1,1,0
26,1,3,0,29,-1834.4333333333332,2,5,2015,20,18,7,2015,7,1,1,0
43,2,0,1,37,-140.85,17,4,2015,20,23,4,2015,17,1,1,0
16,2,0,1,29,-2361.4666666666667,10,1,2015,2,18,4,2015,11,1,1,0
16,2,0,0,44,-258.1333333333333,28,1,2015,17,8,2,2015,11,1,1,0
43,2,1,0,20,-1146.7166666666667,25,5,2015,17,12,7,2015,12,1,1,0
25,1,3,0,41,-1721.95,14,1,2015,3,26,3,2015,21,1,1,0
82,0,0,0,43,-2779.6666666666665,14,3,2015,17,8,7,2015,13,1,1,0
37,0,0,1,34,-1461.2833333333333,2,1,2015,12,4,3,2015,9,1,1,0
54,0,2,1,28,-1046.7333333333331,7,6,2015,9,21,7,2015,0,1,1,0
42,2,4,1,29,-2419.0333333333333,20,6,2015,16,29,9,2015,11,1,1,1
95,1,2,0,24,-2005.6833333333332,2,8,2015,2,24,10,2015,16,1,1,0
15,0,4,0,28,-2006.6,28,6,2015,22,20,9,2015,13,1,1,1
22,2,2,0,45,-1528.15,5,1,2015,7,9,3,2015,23,1,1,0
19,2,2,1,38,0.0,2,1,2015,23,2,1,2015,23,1,1,1
61,2,2,1,29,-788.6166666666667,20,4,2015,23,23,5,2015,19,1,1,1
36,1,0,1,28,-1818.8666666666663,27,5,2015,6,11,8,2015,1,1,1,0
66,2,1,1,24,-932.3833333333332,14,8,2015,11,22,9,2015,7,1,1,0
40,1,4,1,20,-1456.3833333333334,20,3,2015,20,20,5,2015,12,1,1,0
20,2,1,1,25,-273.53333333333336,1,2,2015,23,13,2,2015,9,1,1,0
11,1,4,1,41,-2577.083333333333,30,6,2015,12,15,10,2015,21,1,1,0
34,0,4,1,23,-1830.05,11,2,2015,1,28,4,2015,7,1,1,0
80,0,4,1,35,-2013.9666666666667,6,6,2015,4,29,8,2015,2,1,1,0
24,0,2,1,45,-460.56666666666666,26,6,2015,3,15,7,2015,8,1,1,1
18,0,2,0,28,-2676.1666666666665,2,7,2015,2,21,10,2015,14,1,1,0
9,0,0,0,35,-2172.85,14,8,2015,16,13,11,2015,5,1,1,0
32,2,3,1,43,-2531.6,17,3,2015,23,1,7,2015,11,1,1,0
16,0,4,0,27,-959.5833333333334,15,6,2015,23,25,7,2015,23,1,1,0
42,0,0,1,40,-2293.6833333333334,1,7,2015,1,4,10,2015,15,1,1,0
43,1,0,1,36,-1399.9333333333334,30,7,2015,19,27,9,2015,3,1,1,0
20,1,2,0,20,-1100.5,6,6,2015,2,21,7,2015,22,1,1,0
44,0,2,0,31,-2542.6666666666665,21,6,2015,2,5,10,2015,1,1,1,0
58,2,4,0,36,0.0,3,1,2015,10,3,1,2015,10,1,1,1
43,0,0,1,44,-2720.383333333333,30,7,2015,23,21,11,2015,8,1,1,0
28,1,2,0,37,-1274.45,7,8,2015,22,30,9,2015,0,1,1,0
63,1,0,0,19,-1059.6333333333334,2,8,2015,19,15,9,2015,22,1,1,0
41,1,0,1,23,-336.9,26,1,2015,1,9,2,2015,2,1,1,0
27,0,0,0,25,-138.06666666666666,14,3,2015,4,19,3,2015,22,1,1,0
48,2,4,1,34,-1480.15,26,2,2015,21,29,4,2015,13,1,1,0
29,0,4,1,46,-1509.8666666666666,10,5,2015,22,12,7,2015,20,1,1,0
32,2,2,1,44,0.0,7,1,2015,12,7,1,2015,12,1,1,1
58,2,0,1,40,-101.73333333333332,4,1,2015,8,8,1,2015,14,1,1,0
16,0,0,1,34,0.0,9,1,2015,14,9,1,2015,14,1,1,1
29,1,0,1,44,-2693.6666666666665,11,6,2015,12,1,10,2015,18,1,1,0
12,1,3,1,21,-686.3166666666667,17,8,2015,18,15,9,2015,8,1,1,0
42,2,4,0,28,-2193.583333333333,18,3,2015,17,18,6,2015,3,1,1,0
49,0,1,1,23,0.0,7,1,2015,7,7,1,2015,7,1,1,1
48,1,0,0,31,-979.1,29,6,2015,22,9,8,2015,17,1,1,0
32,2,2,0,42,0.0,4,1,2015,15,4,1,2015,15,1,1,1
45,0,2,1,39,-1861.2,20,3,2015,4,5,6,2015,17,1,1,0
22,2,0,0,41,-987.1666666666666,14,1,2015,21,25,2,2015,0,1,1,0
38,1,4,0,34,-2716.383333333333,25,4,2015,11,16,8,2015,15,1,1,0
20,1,0,0,25,-2797.6833333333334,30,7,2015,1,23,11,2015,15,1,1,0
37,0,4,1,37,-959.2666666666668,8,6,2015,8,18,7,2015,8,1,1,0
24,2,4,0,25,-1233.3,16,7,2015,7,5,9,2015,17,1,1,1
26,0,1,0,40,-1651.45,7,5,2015,20,15,7,2015,16,1,1,0
9,2,4,1,45,-1182.9,4,3,2015,22,23,4,2015,5,1,1,0
61,0,0,0,42,-225.05,30,4,2015,6,9,5,2015,15,1,1,0
24,0,2,1,34,-2512.883333333333,3,2,2015,21,19,5,2015,14,1,1,0
71,0,2,1,34,-1503.8166666666666,4,6,2015,17,6,8,2015,9,1,1,0
50,0,4,1,27,-639.9166666666666,29,6,2015,22,26,7,2015,14,1,1,0
16,0,0,1,33,-349.96666666666664,9,5,2015,15,24,5,2015,5,1,1,0
36,2,1,1,39,-1402.6666666666667,17,8,2015,15,15,10,2015,2,1,1,0
46,0,2,1,35,-1859.5666666666664,22,1,2015,18,10,4,2015,5,1,1,0
27,2,0,0,49,-902.4666666666668,14,2,2015,7,23,3,2015,22,1,1,0
34,0,4,1,37,-1011.9166666666666,1,2,2015,18,15,3,2015,22,1,1,0
56,0,2,0,64,-1579.9,16,3,2015,5,21,5,2015,1,1,1,0
28,2,0,1,30,-50.5,24,4,2015,14,26,4,2015,16,1,1,0
24,1,1,1,21,-441.75,8,5,2015,1,26,5,2015,11,1,1,0
52,2,0,1,26,-511.3,8,5,2015,23,30,5,2015,6,1,1,0
10,0,2,1,26,-88.8,30,4,2015,5,3,5,2015,21,1,1,0
49,2,0,0,39,-2658.383333333333,24,6,2015,11,13,10,2015,5,1,1,0
43,1,0,1,23,-2821.5333333333333,8,4,2015,11,4,8,2015,1,1,1,0
67,1,3,1,43,-1007.6,27,3,2015,13,8,5,2015,12,1,1,0
21,2,0,0,24,-1626.7666666666669,21,6,2015,3,27,8,2015,22,1,1,0
38,1,2,1,20,-1028.5333333333333,5,8,2015,15,17,9,2015,11,1,1,0
31,2,1,0,35,-501.75,8,2,2015,8,1,3,2015,6,1,1,0
9,0,4,0,49,-236.4833333333333,4,5,2015,14,14,5,2015,11,1,1,0
15,2,4,1,37,-1011.7,5,5,2015,2,16,6,2015,6,1,1,0
16,2,4,0,43,-2128.083333333333,14,4,2015,23,12,7,2015,15,1,1,0
19,0,0,1,27,-1469.9166666666667,1,5,2015,13,1,7,2015,19,1,1,0
33,2,1,1,28,-2785.366666666667,2,1,2015,15,28,4,2015,16,1,1,0
15,2,2,1,36,-404.9,1,7,2015,7,18,7,2015,4,1,1,0
23,0,2,1,22,-1515.4166666666667,1,1,2015,14,5,3,2015,18,1,1,0
33,2,4,1,43,-79.76666666666667,22,6,2015,18,26,6,2015,2,1,1,0
29,2,3,0,39,-2441.4,4,3,2015,9,14,6,2015,3,1,1,0
33,2,0,1,27,-1007.0166666666668,19,5,2015,21,30,6,2015,20,1,1,0
41,0,0,0,41,0.0,10,1,2015,6,10,1,2015,6,1,1,1
30,0,4,1,31,-344.15,23,1,2015,20,7,2,2015,4,1,1,0
42,1,2,0,50,-1701.9,10,8,2015,11,20,10,2015,9,1,1,0
29,2,0,1,30,-277.75,24,7,2015,21,5,8,2015,11,1,1,0
52,0,2,0,30,-2876.65,9,5,2015,16,6,9,2015,13,1,1,0
24,2,0,1,29,-2178.6666666666665,19,7,2015,21,18,10,2015,16,1,1,0
63,0,1,0,38,-124.41666666666669,24,5,2015,4,29,5,2015,8,1,1,0
50,0,2,0,33,-182.95,27,7,2015,14,4,8,2015,5,1,1,0
44,1,0,0,30,-1175.35,5,4,2015,23,24,5,2015,23,1,1,0
51,1,2,0,32,-538.9833333333333,31,7,2015,18,23,8,2015,5,1,1,0
28,2,3,1,22,-463.4666666666666,11,4,2015,4,30,4,2015,11,1,1,0
16,2,0,0,35,-1438.85,22,5,2015,15,21,7,2015,14,1,1,0
11,2,2,0,29,-2265.25,19,7,2015,3,21,10,2015,12,1,1,0
53,1,0,1,24,0.0,4,1,2015,17,4,1,2015,17,1,1,1
9,2,0,0,37,-1057.7333333333331,25,4,2015,4,8,6,2015,5,1,1,0
103,2,4,0,25,-2336.016666666667,10,6,2015,16,16,9,2015,0,1,1,0
